url,tencentOcrResult
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/8C1FA111FD15AAB05C38CAD9CD6F8282, 会当陵绝顶，一览众 山小。
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/704CE845B0507755BDBAC62B2B03DB50, 飞奔的字
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/D668E4061A9F7B081B09776F0A296A57, 闻道龙标过五溪。
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/E7E455DC7ACF6562F3504FC2C253673F, 杜甫
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/39AC2866344902881DB717323B37A399, 神态描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/D14F229DBA6C8B5132B08D5280CE148F, 特点 一 f I
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/0B318C53E364AF7E037E60FC07707CD7, 原因
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/EEF2778AD09C0979B035A51C70D1B2CA, 子 Xt1
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/93A3D626F05126C4A94812A1EFECE724, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/49E68CA4027B9D20856EF5C5811728A5, 家书抵万金
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/11D106F217BBBDEA455A0AF68D1F4722, A
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/952BEDE20A8DADEBE21D482E411EF6C1, 月腿
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/FEC53DA7D95B65EC903CE1A35EE5095F, 锢
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/B60BD12C2EC10A60D922ADE55CA4FFDB, 于是上扔使使节 话将军语合们辨。
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/2B1FBD265FC3DF5B99C690F839D354A9, 照片中未检测到文本
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/82C6ED997AD49DC9F047A9F628F8CD10, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/2000DF81F9AD52FAD5A0F56642D4D883, 人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/9FB3EBC50A5A2EE611225072EA2E2883, 婚姻自由
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/C6928D257A80AD4B873542E9F6447CB4, B
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/36B986404F07B24B69CC78DBE7EF3812, 以
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/17E66D858B9A186A8BEC8150A17F081E, ,“拜
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/EFED835CB105C735FF64D5D3A4837802, 锢
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/07A02C70ABD6E956DFC603239E2E07FE, 上
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/B2E839D60F3D911128EF1F4D05C3D7BA, pīng ting
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/76C8DB1287A522D667B939CAB7855381, 日 高
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/DB66E407BF6490E7C363D6B7820ABC1E, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/155BA9D01719F23B9384F2B0B955C687, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/259815187F512B1A3E99FB053DE5E95A, 于电
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/2FE14D5C0F415FBE28307BAB2BFEE706, 阿长
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/7C83E2AA0B07C6FD27580835D480B8C5, 动作
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/43814EEC442C44B6A2DDF231B35905F4, 延
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/83022139AB11419FA30132C58421AB91, 苏洵
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/F589A356D6C2992F0891751F6AD2C203, onu
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/13CD46303F5CBB05FE668B2A368158DC, 现实
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/80C5DDA9C195DFD66AFE7A4979AC1434, 不会环境
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/AAC3E60DA6C5353D3814FF3CC56325DD, 动作描 写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/77ACBD79538485AF6494C2E6273B8E92, 因为
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/29B2CC239D7C0A96A069C8012FE11FC3, jian
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/68DB03125DE042CABB27A8426836538A, 日晚 二 上 _ 光
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/A408F7B36545BA53AFB497AC6EBB2658, 蒲松龄
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/4DF2E5304C0F5D3DBE09CAE54A275C18, 强渡大渡可
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/0CD50E8D1F51C0D2E68BBBFD6FA48CD1, 摆件
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/6CFEBC80E231089BCE505B92BB00BE02, 《朝花夕拾》
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/B0E45DB156AD61FBE1B21271335D92E8, 思而不学则殆
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/7E0629BFA15D709813C281A7C1E3BC2E, 36
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/62058FD06811E4C51E26D9C098701021, 兰亭集序
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/24C87A9271942525DA017F90D4954762, M
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/8540EBFC2CC1A83A663D4F27141EEAF8, mo
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/0322FB0B8E7054EB21567EBC9DA2862F, 宋
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/C776D7EB96F3280BBB872F88E349A460, OH
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/F9EDA31E78DFB5268601F6AC46B04BDC, 概括
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/2EA253497D8E3965919E2DC2309BF6CD, 于提
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/EA349FA5DEECCA6A3A2A9E6271FDEA6B, 风正一舰悬
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/6F67B2214C61DBF9EF89F96697A32CDA, 苏洵
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/1E4957FE409E7E3157753A2ADB16B809, 图画记号说
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/0F973DFAA44AA279B39585B47689912E, 曹操
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/13C8905791F85D49545E2A80367C4908, 恨别鸟惊心
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/D05C5001639FC321A3E691D4ADA4B7BD, C
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/965A2A60790FF6C961B4EC473FB54127, 锰
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/AE339AECFA87ECA18AEA1BBE4FD39625, F s
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/3732C21DD7D951F4055C6236E0753026, 饥荒战 乱
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/48A6BFA1071934D5245D2FBA53600718, 浑欲胜 簪
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/D53E775492B1A84E3654D6C4BC1E39D3, 孝察
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/29E3DC92B1445FA3CBBE086553B30CF1, 没有说话人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/06331D4CE2012012DD9DA3F544E43D5E, 书领
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/561E086DD516E38B3BF77D72FB2B050A, 志人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/A66B7471545C405C5DC5E9996B6E1CB5, 文言志人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/B0283DE6FD9267394E19E3EF32A32842, 社会
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/64F9CCBB550A6CAA3FF56C5FFDEECDE2, 回头看
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/27A5500BCB788309417E7FB08880BB9F, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/E9B30DDFC51AB7F0427E1CF7518993C8, 动作 神态
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/4738F68B99D8F1055FCCCBBF1C7F5CB8, 照片中未检测到文本
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/5C6F0E7AF388CE92FBE1B72B2E77B4C4, 诗史
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/6A189924A8B78E8848EC9DC97B1DC2E4, 离开自己的儿子
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/78305E6332D92E1BCDB41EAC4266C7A4, 化江
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/4178A371BE4B25FA9A8E799ACBF14BF6, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/46227311E5342238C4839030FA8F5CF8, 不子
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/4FB4F91E5DC96FA055E4D7AADA84A2E5, 南实
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/8BFC3BA1640AA83B4CDE9F2FD049F1B1, 思而不学则殆
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/4523F98F66374187E1402718C8866457, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/EC20972C1D2F1DE0AD2C89ED3DCF7C49, 外貌语应 描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/62CCC155B1A57D0A28BA219586B2BBC0, 好雨知时节
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/D17FC7D025BB63105235B201E2D29DF9, 外貌
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/E071738C53614BE68CD56DAE206BFE3E, 客路青山外
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/53975D37608841B90B64F8D980CB6BD5, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/71758BAC51C65FA8B22AC1A80AF3E327, 夸张
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/A81EE9FC3BC9C1F032AEFCE790405955, 语言
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/1CD96ACDCE840417D7D88D5B182AA64A, C
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/543DB6704D218A41AEDF4E74E3650AB2, 神态 开 人夕 P
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/7DB1543CF46316F310D3DB879DE9BA1E, 山的背阳面
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/60EB9A4C862BC8602E52B4C2D1C07244, 元
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/9E18A1F66EB266581FEFF477AAF72AF1, 31 I f 角
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/492A5A0DD69F0ED28A461CD6DA16A812, 兵
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/1C73F68A0C371B275F2A029D341BC617, 翱翔
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/8D5AD96F75757C245065DC64AF7AFD15, 仲尼
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/3938DCBD9012A43F97A16200CBE446B8, 子美
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/70885BF09C53A39B940571F4358D5BB1, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/D7D2C5EECA8AFF842E019D31B048DD88, 休息
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/77005FA94B46A104D24D3B3AAA37E179, 骑竹马
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/F710B1DAAC7495F21BEBB40E66CD7D64, 少陵野老
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/AF55DF03560C5D6326579AE738E4E096, 彻狼
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/6405A5C39EC08378893FE8E2AB716E9F, 四大名著
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/3244243E769BF6F0379E2AA537F67AD9, 心理描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/838F6624EE166B5760650EA1C2417B23, alast
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/E762DEC43305318550539B86990D9CC6, 照片中未检测到文本
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/69247C3005A1BC1365319DFD5CA05D60, 三苏
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/DD267DFC2BF35BE22E8C3506A3BD7EB5, 1 y
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/A7C4A26F966555B5824CCCEEB96EB418, 外貌描鸟 语言描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/BEE1F160FCBCE2DE44DD9EBD83F19904, n
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/080C4AAFC804D57BA1AF1B9F934A28DC, 开义
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/F8AA684F924871C49BFA9DBAA0A3DA22, 做比较
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/ADA747C8879427054379C0537CAF38B9, 大
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/C605A4B093361F8C147BF5CA71A9F803, 认为
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/D70D1759949EAC3A96D28726DE60FFD1, 锢
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/40727F00FC9E95CC65CD2C6C88788856, 普头辉
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/9B6A642A1401DFA0C31F31D0DA69E336, 以观沧 海
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/88E829CA77103114E1CFB75BBC41FA54, 心理描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/439522D475BBD5EE1D517E27419C85E8, 为母亲想想
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/F2E8DB84AB23452683F0AB184D33D930, 抒情
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/D75D26D920AA97131DB3C5AE90530A82, A
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/7587BA0953F6BE3D994F7167117C044E, 说明
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/A622E258C4E16BC2A62905735AAA3014, 攻击
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/6E6CA147B35F197E7AE7EDFECF45E057, 陈莲河
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/468A7540BD61D225A7AF1A47A058EA84, 八
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/456EF517B6BF7FC1B536C482243F0ECA, 一
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/86548063FC7D3F223FDD7D8F47461E66, 反问
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/7AF69CDC558E6077DE3EBA75C26EFB1A, 济饰
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/094DFD9051C416098B9C3DB0A0E4CF69, 终源
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/BE653B276BDA570A3DB188803D98A187, 、 2 H
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/D256419636F60A42BDEA37C709FFB409, nine
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/38D2082EC867CE6932FC10C68163B31A, 盛
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/ACDF9916C9BF0BDC22748C9DC37C7F90, 7
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/2193849FBA1C9B3251A38E83AE6DD24B, 趋定 型
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/CB474131278777957B63E75099426C7B, 感 日花 溅泪
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/CDC26E4853E20B9D3CBFB3428A982C4D, 苏敏 -
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/B4C9C5869ECD13B8FEB177BFDE31ECEB, 比喻
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/B1865821C9FEA41727B75ABDDC0CB66C, 外， 人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/8DBC8759F37A5C78C59A2D82273A408D, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/3299627C0EA497FB032644617DC1A37E, 现实
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/732D403D4F020E52A99BD8B83DEBA675, 于是
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/6DD6A5A9626567CABD2C0786AC3BBE72, 人物
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/00217D785044BEF8AE09508BD297BB7A, 环竞
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/C52841ECA0A12FDF08DB4088E0E7957C, Q
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/25896387CD801AE85D0F87CB98C29514, Xy- 又
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/1E932E4365E6FA28B38FFA3C17EA096D, 1
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/18351CAD96A06F8082523176BCE502C7, 子美
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/A3B606A7D4E2308C155E25A66268F742, 斟酒
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/17D42AB8557203968BE0CC81E11ADCDB, 三
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/D7C6290BCE8A77990500C21BACCB1277, 苗品 日术
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/F86F0A677131974D3B945D76CF4C8D69, 反复
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/8CDA5E2023D674620AD9EB858D5EBE37, 文化故建 的时间，也 点环境特点
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/71051724E5B12DD777354FD166C4FA58, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/D61815D6F1CD9A69019838A0924D79C5, 流
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/E9F81FD09561D4385F1FD86837388D23, 《春秋》
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/5248BDDC7AB76BAE0BA95850276FF618, Li
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/701F277EE6A879C559552672DCBFD77D, 王福金
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/9F12D773EF89A0A2BDFB103122FF356B, 受
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/F83860056D1D2D4A61E478EA05A27EE9, 断在 、 主语前
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/C68F62C4FC37A9045CE2C85EAC36D7D4, 诗散
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/5ECB91CAE1C69577EF22BA8CBD257942, 9ian
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/BBC447B9B184885029B616291EBE426C, 动作描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/CFA076EC64999AA6995E4859AC125E01, 张瑞霖 g
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/08E9DE1CF717B5957FE0DCEBC19F961F, 依总分
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/61446FA5DB648B0762742BE35CBE52EA, r
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/A229357BE97C35E85BC72C50738E7A04, 宋
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/3D2A0BA8C08325130AF74B42CE2F8316, 从百 草园 到三 5秀
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/61E99675AA8EF9EE25096CAE9DE67128, 她的声音清脆嘹亮
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/E68964BCA9EB72BE6A3B63B2FDF2C6F7, 心疼理解
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/2C24F313090C0F8A4CDE936161FAE884, 《论语》
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/F8F76FFEEB13158FBAD74A816A282A55, 田而不学 心 则殆
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/24D89023028C900A792A7D51A7D9655F, 有时朝发的帝
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/0B2443C5DF8D48F61D46C872889FAF8F, 反问 人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/12EB9CC5E09E5335DCF86DC299EBD85E, 《狂人日记》
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/A2AA784546FABFB76F5F92E35F8418E8, 思君不见下渝州
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/AD9F1276A320035C930848B4FECD7E3E, 好雨知时 工
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/361BE88A5861BD3DD0D8F496C0397089, 短长人在天涯
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/5CD772A01E7E3BDA5B68C33379AB0B65, 菜国子
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/DCFBF433F8437809ED11210276FF8DAA, 苏辙
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/CC38E4094C0C678CDE38051451A064DF, 丰润
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/201292B1D1D294511AD9D6FDE01A1E3F, 编撰
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/50C7A5109F457BF74B067813F4FCAFF2, 诗经 3
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/FBCE9D45BBF75F74AD4EB78AE84C88AD, 唐
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/16B1EE4386A09941ACE815F8436D1B0A, 山北面
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/2BCA4C3490504A2CE1197EFF1F045576, 傍晚
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/E15DAE7C0D56BCDF26AE792ADB3ECB73, 五猖会 1
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/FC6F3AE6CF7AA1C2C149B1F557CD042C, 照片中未检测到文本
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/3B100880F1C037AD6EA8A50D4F50A73B, 酒顺流下 与行书行云水 自由飘逸特色 周启会
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/353C3FFCAE86410934A812BC34DD8422, 心而
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/C224D604BD7CE1E95FBFEEC0D9BBD16C, 从百草因到 三味书屋
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/A87C9DD89D5B1F5D905938F0AB7BDA02, D
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/17836D39BD55D517DD27E20D9ACCA45A, 何直元
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/75B248525BEB029043B6D4838F0071F2, 乙
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/B7512AA645538A69CAD1E4C4EC374046, 容貌
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/3752553BBEA62A54D2B0AB05C6A7D944, 照片中未检测到文本
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/CC849EC7B11D64E7F6C4EA513F430C3B, 次要人物
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/A98745BDECCE839D46D9F3090B8695D6, 心理描写
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/715A9D6A8F731578B2CEE6865F2A3E90, nue
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/59BFE7BB4DC58C1EB2BD5E6034A5F7BC, 冲击
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/A0FDA2314397036DA7865D013FECB997, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/A7F452DF05C7038FEFAF8702AEA12E71, 诗仙
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/C1EF72160F9770C33F4EA7641E0B59CD, 明
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/EFB7840DA893D3589DFC01775AA00D82, yue
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/9FCAE7A122CEF2136DE56EA25BB6B383, "我"对父亲努力拼搏，奋勇向 上，面对困难不曲胆的赞美。 和对父亲节俭能更加坚韧、 行为的帮赏。 更加从容面对
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/BC0B6B4C60E56A471AB07697C55CBF49, 还很 , 长
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/E670A6F58F051ED40CA196C2380A0979, 修
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/4226FC212D55ECFB3743DF550BE51DBE, 准确性
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/C208879CB1819092A17C6882588488E8, 射阴山
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/2CD327D81551B2954727B095C3880CF3, 人
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/51C3F61CFB29AAD651AD657D59134119, 拟
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/0B3D008E1B5DFD2E90D088FEA57D0716, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/9C3C4DB221952FE4949A381EC6274F70, 上帝遗忘的一把剑
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/8BE51FDDAD94AE630F88F250E57FC9AC, 6790
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/E478A18FE6B4F7ADD6C700361978CD25, 留
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/A4D93BC41BFCD55F90D05B5F7DAE08C9, 光焰 万大长
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/1E710B2EAC79FE7AD41BFF4A1764EB1E, OCR识别失败
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/0A27D06EC788946F70D9B6B538911F3A, 《花》 搽
